,Savings,CreditScore,Debt
14771,3000,598,338
14772,,,
14773,,,
14774,,,
14775,,,
14776,,,
14777,,,
14778,,,
14779,,,
14780,,,
14781,,,
14782,,,
14783,,,
14784,0,546,2615
14785,0,,54785
14786,0,,0
14787,0,,3656
14788,,,
14789,0,545,31283
14790,0,,0
14791,0,,0
14792,0,635,60000
14793,,,
14794,2000,,3000
14795,,,
14796,700,,0
14797,,,
14798,1000,545,23432
14799,0,,0
14800,,,
14801,0,,6443
14802,0,743,3599
14803,,,
14804,0,611,8300
14805,,,
14806,,,
14807,0,,0
14808,,,
14809,,,
14810,,,
14811,,,
14812,,,
14813,,,
14814,,,
14815,,,
14816,,,
14817,,,
14818,,,
14819,,,
14820,,,
14821,,,
14822,,,
14823,,,
14824,1,,350000
14825,,,
14826,0,688,17000
14827,,,
14828,,,
14829,2,790,1044
14830,15,,
14831,,,
14832,,,
14833,,630,
14834,,,
14835,,,
14836,,811,
14837,,,
14838,,,
14839,1,485,
14840,,,
14841,,,
14842,,,
14843,,,
14844,,,
14845,,,
14846,,,
14847,,,
14848,,,
14849,,,
14850,0,,
14851,,,
14852,0,600,
14853,,,
14854,,,
14855,,,
14856,0,640,
14857,,,
14858,,,
14859,,,
14860,,,
14861,,,
14862,,,
14863,,,
14864,,,
14865,0,730,
14866,,647,
14867,,,
14868,,,
14869,,,
14870,,,
14871,,,
14872,,,
14873,,,
14874,,,
14875,,,
14876,,,
14877,,,
14878,,,
14879,,,
14880,,,
14881,,,
14882,,,
14883,,,
14884,0,587,
14885,,,
14886,,,
14887,,,
14888,,,
14889,0,,
14890,,,
14891,9,431,12500
14892,,,
14893,,,
14894,,,
14895,,,
14896,,,
14897,,,
14898,,,
14899,0,535,20000
14900,,,
14901,,,
14902,,,
14903,,,
14904,0,540,45000
14905,,,
14906,,,
14907,,,
14908,,,
14909,0,,
14910,,,
14911,,,
14912,,,
14913,0,610,29000
14914,0,,1263
14915,,,
14916,,,
14917,,,
14918,,,
14919,,,
14920,,,
14921,0,611,21000
14922,,,
14923,,,
14924,,,
14925,,,
14926,,,
14927,,,
14928,0,,
14929,,,
14930,0,,
14931,,,
14932,,,
14933,,,
14934,,,
14935,0,,
14936,,,
14937,1,530,
14938,2,,
14939,,,
14940,,,
14941,,,
14942,,,
14943,,,
14944,,,
14945,0,,
14946,,,
14947,,,
14948,,,
14949,,,
14950,,,
14951,,,
14952,0,,
14953,,,
14954,8,677,445
14955,,,
14956,,,
14957,,,
14958,,,
14959,,,
14960,,,
14961,,,
14962,,,
14963,,,
14964,,,
14965,,,
14966,,,
14967,,,
14968,,,
14969,,,
14970,,,
14971,,,
14972,,,
14973,,,
14974,,,
14975,0,,41255
14976,,,
14977,,,
14978,4,,101000
14979,,,
14980,,,
14981,0,,
14982,,,
14983,,,
14984,,,
14985,,,
14986,,,
14987,,,
14988,,,
14989,,,
14990,,,
14991,0,620,2500
14992,,,
14993,0,,0
14994,,,
14995,0,502,
14996,,,
14997,,,
14998,,,
14999,,,
15000,0,650,4000
15001,,,
15002,,,
15003,0,714,
15004,0,650,194000
15005,,,
15006,1,780,
15007,,,
15008,,,
15009,,,
15010,,,
15011,25,,37000
15012,,,
15013,,,
15014,,,
15015,,,
15016,0,566,
15017,,,
15018,15,658,9891
15019,25,561,82730
15020,,,
15021,1041.24,638,14961
15022,0,517,39085
15023,,,
15024,300,605,68562
15025,,567,8350
15026,,,
15027,,520,40771
15028,0.36,,1297
15029,65,513,9910
15030,,541,1501
15031,0,445,740250
15032,10,,
15033,0,,10000
15034,0,565,16509
15035,20,573,15584
15036,0,,
15037,0,544,50646
15038,50,438,45473
15039,200,517,4511
15040,,482,13237
15041,0,692,187479
15042,0,,
15043,0,447,5581
15044,5,705,10949
15045,100,579,0
15046,,534,2654
15047,0,515,16515
15048,0,430,64081
15049,0,504,11349
15050,0,,0
15051,0,,438
15052,0,,0
15053,0,504,114319
15054,0,515,242761
15055,0,529,73895
15056,0,,0
15057,7000,556,27392
15058,,611,15511
15059,,540,84025
15060,0,513,20470
15061,0,493,11423
15062,0,606,123221
15063,50,563,49272
15064,0,524,27362
15065,0,,336
15066,,593,833
15067,,642,22582
15068,,478,106099
15069,25,502,71790
15070,0,532,83697
15071,0,591,84022
15072,,,5287
15073,1000,,
15074,,491,32271
15075,0,431,39205
15076,40,,266
15077,127.14,621,14160
15078,0,557,0
15079,,640,108931
15080,,661,497
15081,,499,98278
15082,,520,72351
15083,,,
15084,,695,4075
15085,0,513,4965
15086,0,540,64982
15087,0,479,20758
15088,0,462,28711
15089,,,
15090,30,538,25470
15091,0,622,14200
15092,3.9,514,26910
15093,0,598,66293
15094,0,485,54908
15095,0,640,17818
15096,,553,85177
15097,0,482,36506
15098,,535,5832
15099,0,,
15100,0,,459
15101,,493,9522
15102,0,498,150973
15103,0,558,73988
15104,20,627,46031
15105,,487,38066
15106,,497,22624
15107,0,528,224
15108,,,7630
15109,,,
15110,0,823,
15111,,523,
15112,1600,732,
15113,10,591,60000
15114,,,
15115,,,
15116,,,
15117,25,593,1831
15118,1500,,50000
15119,,,
15120,,590,
15121,1000,672,
15122,,,
15123,1190,568,
15124,0,517,
15125,,,
15126,10000,628,
15127,1,628,
15128,2000,690,3600
15129,,,
15130,7000,740,
15131,,725,
15132,,,
15133,,,
15134,,428,
15135,,,
15136,0,515,
15137,2300,711,
15138,0,710,
15139,,475,
15140,300,,
15141,700,740,
15142,,,
15143,5,,
15144,800,519,
15145,,,
15146,,659,
15147,1000,663,
15148,,798,
15149,0,,12000
15150,0,,
15151,0,500,11175
15152,,,
15153,,,
15154,9900,768,
15155,40,621,
15156,1.32,530,11000
15157,,,
15158,161,458,
15159,,,
15160,150,670,
15161,,,
15162,0,,
15163,75000,,5000
15164,,,
15165,,,
15166,,,
15167,200,697,
15168,,529,
15169,0,590,
15170,300,836,
15171,,,
15172,1600,574,
15173,,748,
15174,,,
15175,,688,
15176,,,
15177,,479,
15178,6,594,19500
15179,,587,
15180,,679,
15181,,,
15182,100,658,
15183,5000,,
15184,0,340,
15185,,527,
15186,,,
15187,700,,
15188,0,600,
15189,,640,1900
15190,170,,
15191,,,
15192,0,581,22718
15193,,709,2400
15194,50,650,15000
15195,6000,600,0
15196,0,577,59000
15197,1,540,5500
15198,,,
15199,,,
15200,,,
15201,,,
15202,0,574,
15203,,,
15204,,580,
15205,0,,
15206,,584,26600
15207,4,552,0
15208,3000,765,0
15209,4000,800,
15210,7840,732,
15211,166000,827,159000
15212,,602,42800
15213,,670,
15214,,586,30680
15215,,524,
15216,,,
15217,,,
15218,,602,
15219,,,
15220,,,
15221,50,,32000
15222,800,617,14300
15223,,612,2100
15224,,570,150270
15225,50,,
15226,,,
15227,,,
15228,500,680,60000
15229,7,,5500
15230,50,,
15231,500,,0
15232,23000,,0
15233,1050,,0
15234,6000,,
15235,120,400,0
15236,0,752,400
15237,0,530,3000
15238,,,
15239,0,,0
15240,5,560,155000
15241,20,,100000
15242,453,,73750
15243,0,650,50000
15244,0,527,0
15245,1200,,3200
15246,500,771,500
15247,0,,0
15248,25,512,25600
15249,20,520,26381
15250,3000,651,42800
15251,50,666,15841
15252,4000,704,170000
15253,1000,790,30000
15254,,660,
15255,700,720,3000
15256,10000,704,29000
15257,60,609,52000
15258,300,,
15259,100,570,305000
15260,8000,700,5000
15261,500,,
15262,3000,738,9000
15263,10600,805,34643
15264,42000,,53740
15265,0,,0
15266,0,,
15267,0,520,194000
15268,5,600,87000
15269,0,627,3000
15270,2000,,25000
15271,0,,
15272,0,,4200
15273,9000,,10000
15274,0,,8000
15275,50,577,
15276,14075,765,13000
15277,6,,0
15278,,561,0
15279,0,681,6000
15280,,,
15281,,769,
15282,15,529,
15283,3641.52,520,21323
15284,1704.12,566,23791
15285,1982.71,472,41864
15286,1254.13,695,18509
15287,1164,522,1032
15288,3115.5,461,69118
15289,3914.73,531,17568
15290,4074.8,429,42270
15291,3361.41,460,1130
15292,2554.75,501,14336
15293,61,502,7545
15294,1384.9,512,0
15295,2358,492,1856
15296,1900.95,506,25778
15297,2671,529,33511
15298,1455.7,574,19976
15299,613.2,490,22050
15300,,534,5500
15301,201,,0
15302,560,524,562
15303,36,456,48111
15304,,518,54093
15305,,415,17164
15306,1358.71,517,4861
15307,7800,647,14453
15308,,547,94124
15309,20,561,87867
15310,,,
15311,,628,833
15312,0,572,17856
15313,0,506,18394
15314,,766,8054
15315,20,577,56701
15316,0,,
15317,0,,
15318,0,429,33741
15319,0,517,51554
15320,0,508,17973
15321,,792,1291
15322,,766,64532
15323,0,,
15324,0,640,981
15325,0,624,1712
15326,0,,
15327,,477,91760
15328,0,596,21542
15329,0,,
15330,0,537,1296
15331,0,563,235540
15332,0,,492
15333,0,473,129615
15334,,,
15335,,585,21167
15336,0,,250
15337,0,,0
15338,,549,82154
15339,0,455,20885
15340,,,0
15341,,532,7367
15342,0,,
15343,0,484,27448
15344,0,466,14106
15345,0,,
15346,,709,11606
15347,,,
15348,,540,5805
15349,0,593,756
15350,8,466,43877
15351,0,545,16251
15352,0,,
15353,0,452,1475
15354,0,,8788.12
15355,0,,
15356,,590,155758
15357,,446,14628
15358,,505,20479
15359,,,
15360,0,,
15361,3,508,2215
15362,25,,
15363,0,465,45601
15364,,,
15365,39,468,91896
15366,0,514,63527
15367,,488,18209
15368,10,562,26557
15369,,,
15370,,542,35136
15371,0,490,1727
15372,0,470,40149
15373,2.67,600,173971
15374,,666,301
15375,,512,5250
15376,0,0,0
15377,400,,
15378,,,
15379,,590,13650
15380,0,551,28637
15381,,,106
15382,0.72,548,32534
15383,,571,38565
15384,0,513,2847
15385,,,
15386,9,551,18661
15387,,,
15388,,,261
15389,9396,519,0
15390,5271.67,423,62284
15391,,532,3254
15392,2738.5,645,0
15393,1404,650,35394
15394,3500,711,3500
15395,,,
15396,,,
15397,1005,,1500
15398,12000,679,309120
15399,,,
15400,150,,
15401,10000,721,4583
15402,8000,,4000
15403,17000,,0
15404,2000,,26119
15405,2000,,3815
15406,,0,
15407,,0,
15408,,0,
15409,,0,
15410,160,,
15411,8789,,8464
15412,0,,3500
15413,,,
15414,3000,,0
15415,,,
15416,,,
15417,2768,,7850
15418,0,,4500
15419,0,,950
15420,5104,,6660
15421,,0,
15422,,0,
15423,,0,
15424,,,
15425,2000,,3950
15426,,,
15427,25,,6400
15428,2123,710,1140
15429,,0,
15430,,0,
15431,,0,
15432,,0,
15433,,0,
15434,,0,
15435,,0,
15436,5,517,1100
15437,10,469,32346
15438,20,,4220
15439,200,,4044
15440,0,475,1560
15441,0,650,87000
15442,30,,254
15443,40,,100000
15444,0,,5000
15445,0,,0
15446,0,,25000
15447,0,,58200
15448,330,508,12000
15449,0,,0
15450,0,,0
15451,10,,0
15452,800,,8249
15453,105,508,4413
15454,0,494,0
15455,0,,1275
15456,0,,38328
15457,1,,0
15458,80,,115
15459,0,,0
15460,301,,77000
15461,450,774,0
15462,2,552,3900
15463,3,592,5000
15464,85,,0
15465,0,,0
15466,4480,,0
15467,20,,37500
15468,0.4,497,0
15469,0.31,,276.66
15470,40,,9000
15471,2800,580,6000
15472,8,,44200
15473,10,516,5460
15474,0,,275
15475,45,497,13100
15476,0,,0
15477,0,,16481.47
15478,600,,2000
15479,2,,46685.75
15480,4700,794,3300
15481,171,,5240
15482,0,,0
15483,20,,1200
15484,742,504,51500
15485,240,,228700
15486,0,,0
15487,297,,19721
15488,0,441,0
15489,60,,1000
15490,20,,10736
15491,0,,0
15492,7,,16200
15493,0,413,81000
15494,785,512,5715
15495,8.5,,21318
15496,0,451,160000
15497,46,487,1000
15498,123,,3000
15499,50,,25700
15500,0,527,0
15501,124,,0
15502,150,607,7200
15503,2000,,0
15504,326,490,29000
15505,130,541,2000
15506,50,552,136383
15507,0,,20500
15508,1279,,0
15509,0,524,60900
15510,0,,0
15511,11,,0
15512,2350,,2000
15513,1060,696,3104
15514,8,,0
15515,5,438,0
15516,20,650,10187
15517,14,421,37000
15518,25,508,12700
15519,506,,4689.98
15520,68020,753,0
15521,5,,0
15522,0,571,26400
15523,0,,0
15524,0,,0
15525,365,667,9000
15526,200,,4700
15527,200,552,25200
15528,100,609,48793
15529,80,461,120000
15530,0,506,0
15531,1300,683,0
15532,250,,300
15533,10,,43600
15534,1,552,4250
15535,0,438,44000
15536,0,504,15000
15537,7800,764,125900
15538,0,545,10000
15539,10,524,0
15540,125,632,22436
15541,0,643,3800
15542,5.52,502,129467
15543,4000,673,1900
15544,0,540,3500
15545,73,659,52950
15546,0,,0
15547,100,508,263
15548,0,,0
15549,74,490,100
15550,50,583,3985
15551,0,755,0
15552,0,565,0
15553,0,497,0
15554,2.25,552,41767
15555,64,537,13200
15556,500,460,50000
15557,3000,685,77000
15558,505,550,150
15559,0,,0
15560,0.6,,7900
15561,1920,,0
15562,0,,0
15563,0,,0
15564,0,,0
15565,0,,0
15566,0,,0
15567,0,,0
15568,0,539,0
15569,80,569,19967.33
15570,0,,0
15571,0,,0
15572,0,,0
15573,500,605,322
15574,0,,0
15575,28.4,521,0
15576,444,549,116000
15577,105,,2500
15578,0,,2400
15579,0,,0
15580,70,522,37300
15581,10.72,,27000
15582,0,,0
15583,0,,0
15584,3000,700,77000
15585,55,565,300
15586,10.8,500,1315
15587,0,,0
15588,2.54,,0
15589,0,,0
15590,0,,0
15591,0,,0
15592,0.6,507,0
15593,0,,0
15594,0,,501
15595,0,,0
15596,80.16,492,7000
15597,0,,15664
15598,5,,0
15599,0,517,3500
15600,10,,37000
15601,0,507,0
15602,0,516,0
15603,0,,0
15604,100,511,0
15605,60,567,82000
15606,50,570,49
15607,20,550,25544
15608,1451.95,679,4600
15609,70,614,5000
15610,0,,0
15611,0,406,0
15612,64,539,0
15613,0,428,157306
15614,0,457,0
15615,300,721,0
15616,0,,0
15617,0,481,0
15618,137,517,0
15619,0,,0
15620,319,651,172500
15621,25,,71300
15622,5,,1200
15623,0.6,420,2500
15624,0,453,10505
15625,8,524,20117
15626,500,489,700
15627,81.1,580,0
15628,4,605,0
15629,211,536,14328
15630,3000,669,46917
15631,0,558,2871
15632,0,519,0
15633,50,516,3100
15634,27,597,300
15635,70,585,7050
15636,57,,1800
15637,27,550,1200
15638,120,558,0
15639,50,617,12000
15640,0.72,,7000
15641,1.5,,0
15642,2035,652,63546
15643,0,471,23177
15644,0,573,0
15645,70,573,57000
15646,2,,0
15647,45,497,13000
15648,0,490,0
15649,1.14,524,0
15650,30,,41850
15651,103,569,34330
15652,400,687,800
15653,0,600,14000
15654,0,,0
15655,0,607,39261
15656,180,,2094
15657,36,427,126500
15658,0,497,0
15659,0,425,5083
15660,242.5,648,7880
15661,4800,536,0
15662,200,582,1673
15663,400,576,6700
15664,800,500,300
15665,20,,5600
15666,1599.99,781,0
15667,0,,7289
15668,217.32,577,27192
15669,0,,0
15670,111.5,515,18000
15671,0,,0
15672,9,502,23800
15673,0,494,410800
15674,890,550,41320
15675,41,614,23825
15676,40,461,5495.3
15677,32,539,24841
15678,50,,13000
15679,0,,14000
15680,1200,,1860
15681,2,527,23500
15682,580,,15850
15683,7567,200,0
15684,2500,,5700
15685,1188.5,507,35200
15686,0,,0
15687,0,445,22563
15688,8350,,1400
15689,900,,1500
15690,1236,720,37288
15691,0,,0
15692,0,,0
15693,3,509,10835
15694,30,500,95300
15695,1300,636,46800
15696,2527.8,658,1074.64
15697,26,672,5983
15698,321,,0
15699,320,,87400
15700,700,,4200
15701,5,,0
15702,0,,3400
15703,5,461,8000
15704,0,571,98317.24
15705,1369.66,575,12300.12
15706,540,563,24172
15707,0,552,0
15708,290,656,105000
15709,0,,6000
15710,0,452,0
15711,2,,0
15712,3,,20300
15713,1300,692,46800
15714,54,571,20177
15715,0,520,0
15716,0,,0
15717,10,458,3400
15718,250,711,5757
15719,0,556,2600
15720,444.43,537,36867
15721,1704,602,11653
15722,7399,,540
15723,117,539,59842
15724,0,531,4300
15725,215,532,200
15726,0,518,700
15727,6.82,,3034
15728,0,,24189
15729,10,497,28130
15730,0,,7170
15731,0,591,14000
15732,5,,62500
15733,50,644,0
15734,549,673,25676
15735,110,,2300
15736,50,574,1000
15737,0,464,14800
15738,0,,30000
15739,0,528,0
15740,1.12,522,1900
15741,50,,0
15742,0,554,6700
15743,8,,20000
15744,0,539,1000
15745,220,,0
15746,0,522,7240
15747,220,579,89400
15748,200,689,0
15749,0,,20000
15750,0,597,0
15751,40,,16400
15752,0,,0
15753,25,533,104500
15754,525,410,26133
15755,2000,,350
15756,0,495,58000
15757,1.25,,3300
15758,600,,38000
15759,1425,524,63862
15760,0,,0
15761,20,,0
15762,272,604,2735
15763,200,500,48000
15764,25,,100400
15765,75,486,4000
15766,380,,400
15767,0,526,13220
15768,1130,633,11700
15769,24,544,25700
15770,10,679,23641
15771,0,,0
15772,3.22,562,77481
15773,571,458,5126
15774,225,533,0
15775,500,,48500
15776,1425,613,63862
15777,765,,0
15778,24,522,25700
15779,2031,590,66191
15780,155,664,147000
15781,0,576,15650
15782,0,,0
15783,0,,1300
15784,0,,0
15785,0,,11000
15786,11620,749,16871
15787,657,,0
15788,50,544,50
15789,51,,15212
15790,4,541,9195
15791,0,,0
15792,0,518,4300
15793,45.65,537,900
15794,0,,0
15795,0,,0
15796,1733.53,639,475
15797,345,579,15017
15798,0,447,0
15799,290,543,2500
15800,0,,0
15801,63,577,1000
15802,0,599,0
15803,0,512,0
15804,0,,29500
15805,0,,0
15806,225,567,14530
15807,125,586,4800
15808,200,749,0
15809,845,645,40800
15810,70,459,25981
15811,200,561,34181
15812,615,758,7363
15813,90,579,900
15814,390,545,39200
15815,40,621,23062
15816,0,,170550
15817,46,681,375
15818,,,
15819,,,
15820,,,
15821,,514,3644
15822,1600,673,3500
15823,800,604,900
15824,,,1500
15825,1750,523,500
15826,500,551,1100
15827,1800,527,5800
15828,3200,611,8500
15829,4700,621,900
15830,1200,671,4900
15831,46,,500
15832,1000,723,2800
15833,,,3000
15834,1623,602,
15835,3100,660,1400
15836,2900,619,16900
15837,8,532,20000
15838,2850,643,887
15839,1200,650,300
15840,50,522,1475
15841,200,422,35000
15842,1600,624,3800
15843,1700,551,1200
15844,940,518,36175
15845,880,576,6200
15846,,508,4700
15847,840,519,23460
15848,1025,512,29100
15849,100,582,
15850,900,588,4200
15851,3000,721,1600
15852,,489,12800
15853,285,526,19000
15854,,602,8000
15855,,498,5000
15856,1750,,1900
15857,,517,270
15858,,531,4400
15859,800,539,300
15860,800,414,11900
15861,600,,4500
15862,,521,1200
15863,316,486,5600
15864,720,597,1900
15865,,522,2000
15866,,467,5000
15867,,442,1800
15868,275,461,18000
15869,325,,7000
15870,,505,4500
15871,100,,4800
15872,,,
15873,1200,648,16864
15874,0,552,104426
15875,,,
15876,120,600,4240
15877,600,727,3000
15878,0,,
15879,,,
15880,0,,
15881,0,,
15882,0,,
15883,,,
15884,0,670,
15885,0,568,27774.34
15886,,,
15887,,580,
15888,1200,711,1293
15889,5123.77,769,1740
15890,,,
15891,200,720,110627
15892,400,513,
15893,,,
15894,0,404,22500
15895,,,
15896,0,528,52000
15897,,,
15898,1,375,1580
15899,0,,2000
15900,,,5000
15901,0,,4500
15902,,,
15903,,,
15904,,,
15905,,,
15906,6350,700,222700
15907,,,
15908,30,,700
15909,,,
15910,,,
15911,,,600
15912,,,
15913,,664,7800
15914,50,,
15915,,,
15916,,,
15917,,,
15918,50,,
15919,0,580,
15920,,,
15921,,584,
15922,,531,2000
15923,,545,
15924,,600,
15925,0,513,
15926,1,578,2800
15927,,560,
15928,0,590,5000
15929,,,
15930,0,,500
15931,,,
15932,0,405,17578
15933,0,580,
15934,,,
15935,0,,
15936,,550,
15937,0,,
15938,,,
15939,,,
15940,,,
15941,,,
15942,,,
15943,,,
15944,,,
15945,,,
15946,,,
15947,100,,716
15948,,,
15949,,,
15950,,,
15951,2000,597,1861
15952,,,
15953,,,
15954,,,
15955,,,
15956,,,
15957,,,
15958,,,
15959,,,
15960,,,
15961,,,
15962,,,
15963,,,
15964,150,640,119358
15965,,,
15966,,,
15967,,,
15968,,,
15969,,,
15970,,,
15971,0,,2075
15972,,,
15973,,,
15974,,,
15975,,,
15976,,,
15977,,,
15978,,,
15979,,,
15980,,,
15981,,,
15982,,,
15983,,,
15984,,,
15985,,,
15986,,,
15987,,,
15988,,,
15989,,,
15990,,,
15991,,,
15992,,,
15993,,,
15994,,,
15995,,,
15996,,,
15997,,,
15998,,,
15999,,,
16000,,,
16001,,,
16002,,,
16003,,,
16004,,,
16005,,,
16006,,,
16007,2600,,0
16008,,,
16009,,,
16010,,,
16011,,,
16012,,,
16013,,,
16014,,,
16015,,,
16016,,,
16017,0,,0
16018,,,
16019,,,
16020,,,
16021,100,,0
16022,,,
16023,,,
16024,,,
16025,,,
16026,,,
16027,,,
16028,,,
16029,,,
16030,,,
16031,,,
16032,,,
16033,,,
16034,,,
16035,,,
16036,,,
16037,,,
16038,,,
16039,,,
16040,,,
16041,,,
16042,,,
16043,3000,,17276
16044,,,
16045,,,
16046,,,
16047,250,,58000
16048,,,
16049,,,
16050,,,
16051,,,
16052,,,
16053,,,
16054,,,
16055,,,
16056,,,
16057,,,
16058,,,
16059,,,
16060,,,
16061,,,
16062,,,
16063,,,
16064,,,
16065,,,
16066,3500,,12000
16067,,,
16068,,,
16069,,,
16070,,,
16071,,,
16072,,,
16073,,,
16074,,,
16075,,,
16076,,,
16077,,,
16078,,,
16079,,,
16080,,,
16081,,,
16082,,,
16083,,,
16084,,,
16085,,,
16086,14200,,40600
16087,,,
16088,,,
16089,,,
16090,,,
16091,,,
16092,,,
16093,,,
16094,,,
16095,,,
16096,,,
16097,2000,,18000
16098,700,,800
16099,,,
16100,,,
16101,,,
16102,,,
16103,,,
16104,,,
16105,,,
16106,,,
16107,,,
16108,50,,36337
16109,,,
16110,,,
16111,,,
16112,,,
16113,,,
16114,,,
16115,,,
16116,,,
16117,,,
16118,2000,,19900
16119,,,
16120,8500,646,63680
16121,,,
16122,8000,,22000
16123,,,
16124,,,
16125,,,
16126,,,
16127,,,
